u,g,r,i,z,class
18.69979,16.79897,15.9364,15.536320000000002,15.21424,GALAXY
19.54515,18.01602,17.15524,16.693929999999998,16.33654,GALAXY
18.36449,18.25224,18.22387,18.07743,18.19866,QSO
19.29484,18.03483,17.32217,16.95778,16.70202,GALAXY
19.21519,17.28698,16.28803,15.848320000000001,15.493310000000001,GALAXY
19.03135,19.05675,19.34083,19.57228,19.95557,QSO
19.37218,18.147270000000002,17.54316,17.196839999999998,16.99365,GALAXY
19.52909,18.24522,17.69363,17.36105,17.161189999999998,GALAXY
18.47221,17.34282,16.87422,16.61008,16.411279999999998,GALAXY
19.392220000000002,17.98409,17.2617,16.87515,16.55323,GALAXY
19.11243,18.069029999999998,17.71806,17.47,17.32592,GALAXY
18.60538,16.903489999999998,16.06835,15.653429999999998,15.321229999999998,GALAXY
19.28944,17.599120000000003,16.662860000000002,16.19435,15.81581,GALAXY
18.305999999999997,16.633010000000002,15.841660000000001,15.45977,15.15146,GALAXY
19.5318,19.279970000000002,19.19353,18.9017,18.963260000000002,QSO
18.734170000000002,17.50536,16.94315,16.63309,16.422710000000002,GALAXY
18.93802,18.76078,18.64694,18.35155,18.33553,QSO
18.728820000000002,17.735879999999998,17.22645,16.86036,16.7153,GALAXY
18.58984,17.80128,17.656,17.56231,17.48894,GALAXY
18.99863,17.98968,17.3519,16.99853,16.76203,GALAXY
18.77627,16.82537,15.9165,15.49862,15.172329999999999,GALAXY
18.28516,16.46092,15.574320000000002,15.15195,14.809829999999998,GALAXY
19.30951,17.9546,17.30086,16.919079999999997,16.648870000000002,GALAXY
19.13591,18.19088,17.87407,17.64285,17.60642,GALAXY
19.45318,18.043329999999997,17.31147,16.87773,16.588179999999998,GALAXY
17.73617,15.73235,14.774389999999999,14.29331,13.948820000000001,GALAXY
18.509420000000002,17.39237,16.91592,16.66009,16.474870000000003,GALAXY
19.35866,17.95176,17.311770000000003,16.922,16.69705,GALAXY
18.10136,16.43818,15.65725,15.237020000000001,14.93336,GALAXY
18.662010000000002,17.140639999999998,16.42345,16.04691,15.77629,GALAXY
18.65925,17.36597,16.79372,16.41726,16.19991,GALAXY
18.20141,16.27035,15.36555,14.939029999999999,14.62985,GALAXY
17.96785,15.902729999999998,14.96974,14.50658,14.15683,GALAXY
19.00587,17.78764,17.2614,16.910870000000003,16.715220000000002,GALAXY
19.536189999999998,17.552139999999998,16.60006,16.17117,15.832089999999999,GALAXY
19.165860000000002,18.1197,17.677770000000002,17.37426,17.21392,GALAXY
18.84698,17.19201,16.26671,15.752310000000001,15.4136,QSO
18.48409,16.80428,15.99676,15.57864,15.27839,GALAXY
18.42034,17.21705,16.48529,16.07282,15.79584,GALAXY
18.36146,17.1977,16.657,16.35126,16.13044,GALAXY
18.9219,17.13557,16.213379999999997,15.79935,15.46695,GALAXY
19.01243,18.24737,17.63983,17.27984,17.149720000000002,GALAXY
17.383029999999998,15.89453,15.28982,14.97683,14.748,GALAXY
19.47863,18.08858,17.574370000000002,17.27628,17.13348,GALAXY
19.57836,17.68061,16.72684,16.33111,15.99264,GALAXY
19.04875,17.97,17.48292,17.22416,17.03034,GALAXY
19.16774,17.97788,17.28419,16.89299,16.641389999999998,GALAXY
19.31329,17.86251,17.2343,16.9029,16.6977,GALAXY
19.17003,18.25483,17.93467,17.606460000000002,17.55762,GALAXY
18.06938,16.8981,16.3836,16.04103,15.814979999999998,GALAXY
17.9864,16.32108,15.49955,15.072000000000001,14.7428,GALAXY
18.37399,16.78444,15.974789999999999,15.54535,15.235570000000001,GALAXY
19.57303,18.182660000000002,17.39677,16.974729999999997,16.66372,GALAXY
16.81887,15.57586,15.011270000000001,14.70485,14.49796,GALAXY
18.20141,16.89489,16.29915,15.950029999999998,15.71827,GALAXY
19.35052,17.38881,16.49019,16.0505,15.74226,GALAXY
19.272370000000002,17.35054,16.371170000000003,15.879579999999999,15.50942,GALAXY
19.44509,18.20116,17.50636,17.134529999999998,16.87953,GALAXY
19.417820000000003,17.49669,16.53925,16.10885,15.77409,GALAXY
17.66581,16.475479999999997,15.821579999999999,15.447470000000001,15.130020000000002,GALAXY
19.27351,18.12745,17.72736,17.47269,17.25444,GALAXY
19.261229999999998,17.27988,16.32589,15.89654,15.547889999999999,GALAXY
18.68896,17.46681,17.03698,16.81859,16.61757,GALAXY
18.725270000000002,16.66416,15.643979999999999,15.17578,14.77965,GALAXY
18.652810000000002,17.0623,16.53763,16.28732,16.07112,GALAXY
19.376170000000002,17.78605,16.985310000000002,16.56018,16.323179999999997,GALAXY
19.13332,18.738970000000002,18.77834,18.628529999999998,18.54251,QSO
19.33783,19.22994,18.73858,18.68396,18.720129999999997,QSO
18.88589,18.679879999999997,18.44973,18.489729999999998,18.41164,QSO
18.67826,16.9066,16.04937,15.629129999999998,15.30959,GALAXY
18.5885,17.26475,16.4355,15.972970000000002,15.66121,QSO
17.88555,16.09035,15.27846,14.86568,14.55251,GALAXY
17.29844,16.071820000000002,15.445570000000002,15.08794,14.823170000000001,GALAXY
18.46592,16.71256,15.76615,15.28379,14.91055,GALAXY
17.113129999999998,15.25911,14.34044,13.883510000000001,13.49567,GALAXY
19.01419,17.18589,16.546879999999998,16.126839999999998,15.886079999999998,GALAXY
18.312279999999998,16.79844,16.046210000000002,15.61674,15.308779999999999,GALAXY
19.45804,17.63022,16.77415,16.33165,16.02265,GALAXY
17.84393,15.99806,15.123970000000002,14.660689999999999,14.30212,GALAXY
19.5031,17.4117,16.45983,15.99594,15.6204,GALAXY
18.393639999999998,17.332179999999997,16.83858,16.58229,16.36713,GALAXY
18.996589999999998,17.30293,16.50786,16.1123,15.804229999999999,GALAXY
18.9425,17.45091,16.612479999999998,16.203429999999997,15.88441,GALAXY
19.342589999999998,17.42247,16.46898,16.04359,15.72011,GALAXY
18.61189,17.61478,17.077720000000003,16.68739,16.51964,GALAXY
18.783089999999998,16.85739,15.93077,15.49231,15.14145,GALAXY
18.07037,16.84597,16.28484,15.964620000000002,15.72381,GALAXY
19.49234,17.70423,16.90856,16.54355,16.24374,GALAXY
18.55927,16.622,15.68545,15.26256,14.943370000000002,GALAXY
19.01905,17.583679999999998,17.10836,16.791320000000002,16.5959,GALAXY
19.060760000000002,17.0071,15.9977,15.52409,15.16225,GALAXY
18.6545,17.5873,17.09057,16.85334,16.62951,GALAXY
19.31298,17.997320000000002,17.26361,16.85847,16.53557,GALAXY
18.411189999999998,18.17705,18.32992,18.21525,18.266920000000002,QSO
19.034010000000002,18.71539,18.64801,18.74579,18.61613,QSO
17.67765,16.58369,16.10941,15.824860000000001,15.610529999999999,GALAXY
19.41465,18.95784,18.96084,18.785339999999998,18.46705,QSO
19.19951,17.84858,17.2587,16.92961,16.69989,GALAXY
19.14675,17.77299,16.95172,16.5594,16.28294,GALAXY
19.2953,19.08006,18.97666,18.79435,18.547520000000002,QSO
18.90111,17.73165,17.18994,16.86042,16.6221,GALAXY
19.37184,17.84179,17.10025,16.683,16.39236,GALAXY
19.38727,18.03828,17.46545,17.121570000000002,17.014689999999998,GALAXY
19.5633,17.881629999999998,16.973029999999998,16.55881,16.24791,GALAXY
18.51308,17.17919,16.55376,16.18126,15.93658,GALAXY
19.47928,17.44724,16.49464,16.06563,15.722520000000001,GALAXY
19.456220000000002,18.031779999999998,17.63971,17.4028,17.1801,GALAXY
19.22165,17.11003,15.985520000000001,15.51164,15.15895,GALAXY
18.82935,18.242739999999998,17.635,17.22553,17.02861,GALAXY
19.418779999999998,18.18603,17.61709,17.27186,17.034010000000002,GALAXY
18.78358,17.57096,17.080920000000003,16.735310000000002,16.52221,GALAXY
18.46501,18.161279999999998,17.89255,17.91849,17.82749,QSO
19.27058,17.59585,16.6595,16.11572,15.71892,GALAXY
19.3801,18.22437,17.57863,17.14874,16.951079999999997,GALAXY
17.85664,16.685679999999998,16.249779999999998,15.95169,15.811770000000001,GALAXY
17.93904,16.26681,15.37641,14.934679999999998,14.6012,GALAXY
19.06706,17.51625,16.82017,16.45635,16.17849,GALAXY
19.36815,19.27676,18.96198,19.22955,18.449370000000002,QSO
19.0214,17.35047,16.57156,16.17898,15.890839999999999,GALAXY
19.14228,17.83661,17.072370000000003,16.64059,16.35267,GALAXY
19.54825,17.54162,16.55023,16.08969,15.74929,GALAXY
19.25595,18.054000000000002,17.56081,17.26772,17.12763,GALAXY
19.568189999999998,18.225920000000002,17.488960000000002,17.07275,16.80418,GALAXY
19.578210000000002,18.03249,17.03321,16.5736,16.24557,GALAXY
18.661189999999998,18.30467,18.139689999999998,18.057779999999998,18.0455,QSO
17.78056,16.03878,15.250029999999999,14.86215,14.557139999999999,GALAXY
19.18465,17.197129999999998,16.130589999999998,15.688089999999999,15.3253,GALAXY
19.36727,17.396729999999998,16.38662,15.968210000000001,15.61902,GALAXY
18.85831,17.746660000000002,17.3374,17.0302,16.95141,GALAXY
18.93395,17.769000000000002,17.36986,17.148979999999998,16.9698,GALAXY
18.97779,17.78564,17.36806,17.21336,17.04457,GALAXY
19.00939,17.803829999999998,17.18796,16.83945,16.59907,GALAXY
19.32563,17.858439999999998,17.07489,16.60501,16.31011,GALAXY
19.03603,17.312279999999998,16.359779999999997,15.920689999999999,15.58261,GALAXY
19.33064,17.55807,16.63214,16.19354,15.8819,GALAXY
16.54636,15.152420000000001,14.406720000000002,14.03899,13.670589999999999,GALAXY
19.19335,18.168670000000002,17.601879999999998,17.241970000000002,17.06034,GALAXY
19.350189999999998,18.24661,17.6717,17.25688,17.08076,GALAXY
18.26008,17.181829999999998,16.81825,16.50655,16.36115,GALAXY
18.79888,17.52232,17.04649,16.82501,16.63063,GALAXY
19.02161,17.76741,17.01129,16.62578,16.3568,GALAXY
18.95336,17.286089999999998,16.4612,16.043670000000002,15.71924,GALAXY
19.369220000000002,18.11563,17.039360000000002,16.55213,16.22157,GALAXY
19.580470000000002,17.462989999999998,16.302139999999998,15.81357,15.454620000000002,GALAXY
19.39685,17.984379999999998,16.908360000000002,16.4351,16.051029999999997,GALAXY
17.27744,15.4007,14.532160000000001,14.1011,13.78369,GALAXY
19.272270000000002,17.6409,16.781489999999998,16.26101,15.8728,GALAXY
17.51304,15.559629999999999,14.671120000000002,14.25424,13.927,GALAXY
19.39836,19.34096,19.22201,19.223110000000002,19.33999,QSO
17.63607,15.595679999999998,14.72686,14.304229999999999,13.96081,GALAXY
19.59874,19.5223,19.44776,19.384710000000002,19.30398,QSO
19.21001,18.11037,17.58775,17.22015,17.03732,GALAXY
19.095229999999997,17.253239999999998,16.34907,15.94011,15.629529999999999,GALAXY
19.10517,17.06406,16.08843,15.62996,15.26345,GALAXY
19.021729999999998,17.73945,17.142670000000003,16.809739999999998,16.55183,GALAXY
19.56687,19.153229999999997,18.824939999999998,18.49543,18.394389999999998,QSO
19.30261,17.23444,16.22474,15.77314,15.44597,GALAXY
18.636020000000002,17.09816,16.20981,15.72586,15.373879999999998,GALAXY
18.95189,17.178079999999998,16.39695,15.94501,15.61116,GALAXY
18.89396,17.49841,16.8454,16.45802,16.19291,GALAXY
18.311770000000003,17.15363,16.68044,16.3533,16.22126,GALAXY
17.619329999999998,17.19044,17.18222,17.289,17.3471,GALAXY
18.6302,18.43897,18.389570000000003,18.14848,18.11209,QSO
18.38893,16.59248,15.766370000000002,15.36085,15.05226,GALAXY
19.01066,17.087970000000002,16.091179999999998,15.656789999999999,15.30383,GALAXY
17.47445,16.32258,15.84481,15.58784,15.38516,GALAXY
18.854229999999998,17.90302,17.60001,17.30435,17.2879,GALAXY
17.20955,15.39135,14.61945,14.227260000000001,13.948429999999998,GALAXY
17.90798,16.881729999999997,16.52303,16.26612,16.104110000000002,GALAXY
18.06164,16.31135,15.51026,15.10829,14.80052,GALAXY
18.610529999999997,17.08932,16.42328,16.03975,15.869029999999999,GALAXY
19.11786,17.669729999999998,16.8453,16.394679999999997,16.03773,GALAXY
19.09907,18.97629,18.9927,19.12111,19.020979999999998,QSO
16.42543,15.22742,14.531460000000001,14.05993,13.79509,QSO
19.027739999999998,17.762929999999997,17.1604,16.78256,16.55087,GALAXY
19.406129999999997,19.32441,19.05481,19.014310000000002,19.05246,QSO
17.6641,16.39229,15.921610000000001,15.71354,15.57969,GALAXY
19.149,17.90026,17.298070000000003,16.9088,16.691679999999998,GALAXY
19.46124,17.68705,16.68873,16.21048,15.816989999999999,GALAXY
19.59216,18.13156,17.24223,16.80327,16.49559,GALAXY
18.8083,16.88089,15.99635,15.58855,15.237,GALAXY
19.48463,17.466520000000003,16.32774,15.86101,15.435889999999999,GALAXY
19.19855,18.09385,17.4978,17.13275,16.97468,GALAXY
19.298389999999998,17.49213,16.72808,16.30245,15.84985,GALAXY
19.1592,18.86198,18.72116,18.53743,18.30155,QSO
19.07715,17.36444,16.440279999999998,16.00899,15.65621,GALAXY
19.13186,17.92527,17.44081,17.12244,16.90233,GALAXY
19.08496,18.095110000000002,17.73209,17.448179999999997,17.3664,GALAXY
19.40128,18.26305,17.72242,17.324920000000002,17.05152,GALAXY
18.857870000000002,17.4963,16.78999,16.37435,16.102339999999998,GALAXY
18.828110000000002,17.508129999999998,16.84331,16.44269,16.1601,GALAXY
18.46219,17.31619,16.66775,16.28434,16.06918,GALAXY
19.01057,17.51363,16.75071,16.33195,16.02424,GALAXY
17.27034,15.38703,14.52235,14.098170000000001,13.794620000000002,GALAXY
19.56,19.00159,18.81371,18.32684,17.97715,QSO
18.91315,17.188779999999998,16.38345,16.01715,15.73821,GALAXY
19.45202,19.10298,18.69349,18.57174,18.60894,QSO
19.09103,17.89123,17.37665,17.01703,16.84129,GALAXY
18.99325,17.547729999999998,16.84443,16.42679,16.17117,GALAXY
19.21497,18.088079999999998,17.57564,17.25208,17.02577,GALAXY
17.39096,15.4837,14.64631,14.25334,13.93755,GALAXY
18.94206,17.72958,17.3107,17.0965,17.086370000000002,GALAXY
18.656670000000002,17.10409,16.34219,16.05472,15.649610000000001,GALAXY
18.08391,16.8436,16.36845,16.07404,15.9026,GALAXY
18.72145,17.53527,17.05244,16.73845,16.60453,GALAXY
18.57176,17.4711,17.07591,16.81522,16.63835,GALAXY
17.62472,16.68071,16.38356,16.24448,16.19284,GALAXY
19.4167,17.63097,16.67941,16.20814,15.834579999999999,GALAXY
19.25019,19.18019,19.23787,18.98195,18.97964,QSO
19.16893,17.266,16.35206,15.9161,15.58159,GALAXY
18.44941,18.03443,17.80869,17.76509,17.83983,GALAXY
19.24716,19.02546,19.1453,19.16423,19.181420000000003,QSO
17.38938,16.32273,16.039089999999998,15.72988,15.5676,GALAXY
17.54275,16.47999,16.00525,15.660479999999998,15.46115,GALAXY
17.62089,15.687370000000001,14.79341,14.37871,14.043029999999998,GALAXY
19.15692,18.94801,18.94061,19.06374,19.03365,QSO
19.083660000000002,19.02115,18.953139999999998,18.87806,18.736710000000002,QSO
18.68745,17.68253,17.37301,17.07903,17.04335,GALAXY
19.31873,17.474510000000002,16.55835,16.12567,15.79491,GALAXY
17.70399,15.931379999999999,15.045020000000001,14.608770000000002,14.27886,GALAXY
19.16481,19.03509,18.81427,18.77846,18.7962,QSO
17.66606,15.73913,14.854000000000001,14.411979999999998,14.064779999999999,GALAXY
19.10037,18.911479999999997,18.537110000000002,18.55056,18.63194,QSO
18.81244,17.01711,16.21346,15.798370000000002,15.51355,GALAXY
18.65025,17.37343,16.837770000000003,16.50275,16.3129,GALAXY
19.33983,17.86211,17.10074,16.7027,16.437910000000002,GALAXY
18.64476,18.52272,18.38956,18.27948,18.102,QSO
19.52875,19.33556,19.22063,18.956,18.90924,QSO
18.554779999999997,16.68534,15.855839999999999,15.45328,15.1485,GALAXY
18.294539999999998,18.01221,17.90738,17.89009,17.8031,QSO
18.29725,17.00791,16.36815,15.95623,15.74257,GALAXY
17.34546,15.48435,14.61793,14.185570000000002,13.838510000000001,GALAXY
19.38433,19.24521,19.177039999999998,19.069229999999997,18.84285,QSO
19.49887,17.526220000000002,16.55678,16.13154,15.800989999999999,GALAXY
18.431160000000002,16.40915,15.49766,15.04354,14.72325,GALAXY
19.47905,17.52188,16.48615,15.98453,15.565479999999999,GALAXY
18.95424,17.8166,17.04584,16.61855,16.26995,GALAXY
18.33589,16.97833,16.42696,16.076079999999997,15.84954,GALAXY
19.5315,18.0489,17.4093,17.06622,16.88616,GALAXY
18.66066,16.80997,15.91792,15.47236,15.148570000000001,GALAXY
18.05885,16.298479999999998,15.4508,15.03956,14.69566,GALAXY
17.67212,16.64837,16.24241,15.9636,15.7553,GALAXY
18.914939999999998,16.855539999999998,15.86248,15.408270000000002,15.04465,GALAXY
19.49159,19.07834,18.737370000000002,18.353679999999997,18.489279999999997,QSO
17.807000000000002,16.57863,16.13556,15.87299,15.73954,GALAXY
19.01414,17.183,16.23621,15.80141,15.45609,GALAXY
16.887629999999998,15.498220000000002,14.97835,14.683420000000002,14.50523,GALAXY
18.83984,18.79276,18.46322,18.29563,18.256829999999997,QSO
19.05472,17.95068,17.52815,17.25435,17.14878,GALAXY
18.36355,17.10119,16.61683,16.288429999999998,16.1189,GALAXY
16.98079,15.78077,15.378689999999999,15.14918,15.131229999999999,GALAXY
18.572570000000002,16.50457,15.49736,15.050429999999999,14.67535,GALAXY
19.051070000000003,18.00289,17.52257,17.17645,17.01877,GALAXY
19.07617,17.95469,17.44993,17.172620000000002,16.9974,GALAXY
19.134,17.921570000000003,17.45703,17.1799,16.97837,GALAXY
18.78134,16.85311,15.942029999999999,15.48066,15.15228,GALAXY
17.71065,16.35543,15.64509,15.263810000000001,14.996820000000001,GALAXY
19.12869,17.161070000000002,16.18083,15.71089,15.30149,GALAXY
18.63354,17.42207,16.87659,16.53073,16.35859,GALAXY
17.605529999999998,16.93696,16.92015,16.79345,16.723670000000002,GALAXY
18.84799,18.72506,18.68904,18.442420000000002,18.44971,QSO
18.939220000000002,17.56949,16.88249,16.472939999999998,16.22157,GALAXY
17.9369,16.57141,15.96889,15.64952,15.41076,GALAXY
19.16658,18.0962,17.50635,17.107429999999997,16.91252,GALAXY
18.042939999999998,16.609579999999998,15.9745,15.628160000000001,15.41569,GALAXY
19.40286,19.006220000000003,18.9379,19.01474,18.92774,QSO
17.082279999999997,15.07531,14.18183,13.71449,13.41244,GALAXY
19.50003,18.936320000000002,18.90139,18.78114,18.809070000000002,QSO
19.30637,19.00686,19.00589,19.10643,19.199270000000002,GALAXY
19.58224,18.17955,17.48994,17.04976,16.85149,GALAXY
18.918229999999998,17.0173,16.02926,15.58665,15.286270000000002,GALAXY
19.20991,17.67909,16.83853,16.274910000000002,16.00685,GALAXY
19.359939999999998,17.527,16.63818,16.223779999999998,15.93031,GALAXY
18.90342,18.812379999999997,18.78023,18.54273,18.507939999999998,QSO
19.3242,17.0571,15.92065,15.39316,14.985570000000001,GALAXY
19.37024,17.315170000000002,16.36414,15.92119,15.56281,GALAXY
17.99847,16.46128,15.717889999999999,15.28836,14.982729999999998,GALAXY
17.15723,16.06125,15.644229999999999,15.40489,15.24114,QSO
19.31951,17.73516,16.919220000000003,16.44139,16.09534,GALAXY
18.3687,17.69833,17.39641,17.216089999999998,17.075,GALAXY
18.25305,16.48316,15.42569,14.9413,14.60389,GALAXY
19.40854,18.15419,17.73627,17.622729999999997,17.51145,GALAXY
16.50521,15.54415,15.158879999999998,14.92363,14.765429999999999,GALAXY
18.78115,17.58213,17.0924,16.77265,16.6294,GALAXY
19.390060000000002,18.11806,17.51861,17.151020000000003,16.97324,GALAXY
18.64384,16.78882,15.95756,15.58351,15.280529999999999,GALAXY
19.04725,17.231820000000003,16.43682,16.05262,15.81185,GALAXY
18.12109,17.13598,16.56652,16.11044,15.93449,GALAXY
19.42511,18.27431,17.82441,17.52776,17.43731,GALAXY
19.5686,19.48159,19.29156,19.28325,19.398239999999998,QSO
18.81683,18.48284,18.53134,18.37221,18.25669,QSO
19.338820000000002,17.945710000000002,17.249570000000002,16.89009,16.7597,GALAXY
19.20543,17.16333,16.15035,15.66991,15.2594,GALAXY
19.424229999999998,17.712220000000002,16.88634,16.48561,16.157989999999998,GALAXY
19.015629999999998,17.02745,16.13575,15.71245,15.40105,GALAXY
18.378320000000002,16.58374,15.72919,15.3187,14.988760000000001,GALAXY
19.55956,18.15543,17.41706,17.02574,16.7655,GALAXY
18.28465,16.775,16.18049,15.85258,15.5941,GALAXY
18.834310000000002,18.58036,18.51773,18.34658,18.38983,QSO
19.404989999999998,18.317220000000002,17.688370000000003,17.298189999999998,17.06764,GALAXY
17.79276,16.70034,16.27187,15.982479999999999,15.81458,GALAXY
19.50313,17.97707,17.24462,16.8246,16.47212,GALAXY
18.8751,18.500429999999998,18.30883,18.028029999999998,17.9616,QSO
19.095589999999998,17.04376,16.018810000000002,15.528120000000001,15.17085,GALAXY
17.48193,16.58669,16.549960000000002,16.36887,16.29852,GALAXY
19.10959,17.93359,17.45338,17.08684,16.925620000000002,GALAXY
19.46453,17.55153,16.51011,16.06351,15.71016,GALAXY
