Table name: /Users/melissajosefina/Desktop/pm_M28.csv
+++++++
 source_id              ra               dec               phot_g_mean_mag    phot_bp_mean_mag    phot_rp_mean_mag   
 4077182664204800640    276.160944862    25.1018039197    13.196148          14.793918           11.9574995         
 4077182801680390144    276.183286732    25.0795168978    18.875109          19.046707           17.678242          
 4077171364184553344    276.21396555     25.0869692581    18.587406          19.021008           17.49387           
 4077171600407251968    276.245088669    25.0430044032    18.899048          19.438139           17.929844          
 4077183321378919936    276.216566007    25.0520657727    18.690868          18.69112            17.41103           
 4077183149580413312    276.154283308    25.0408064052    15.367016          16.238287           14.421388          
 4077171364184540032    276.223815126    25.0842891543    18.21388           18.411718           17.04686           
 4077170775770985856    276.213159483    25.1041936791    18.429081          18.236958           16.981295          
 4077170775771985536    276.216684112    25.1011314789    18.582975          18.85361            17.630768          
 4077244962769927936    276.203527609    24.7130491767    18.858963          19.214195           17.929518          
 4077197340156108672    276.193215319    24.7725522479    16.706106          16.822308           16.291508          
 4077197408877156736    276.189305031    24.7631616821    18.229803          18.39924            16.96433           
 4077244344249659392    276.180221917    24.7533637489    18.255949          18.532726           17.198631          
 4077197267162668800    276.167938075    24.793777957     17.708664          18.241186           16.733124          
 4077197232802946688    276.181361612    24.7837172302    18.176668          18.502136           17.171059          
 4077197335882221184    276.187588193    24.7774134668    18.931637          19.557499           18.045536          
 4077199122593894656    276.27776786     24.7349941082    19.020763          19.246363           17.997536          
 4077199672352499840    276.332990192    24.698544147     19.92668           20.214502           19.020832          
